province,subject_group,college_code,college_name,school_type,college_province,city,program_group,subject_requirement,year,min_score,min_rank
广东,历史,10001,北京大学,公办本科,北京,北京市,205,历史+不限,2025,669,28
广东,历史,10002,中国人民大学,公办本科,北京,北京市,205,历史+不限,2025,655,148
广东,历史,10002,中国人民大学,公办本科,北京,北京市,208,历史+不限,2025,666,47
广东,历史,10003,清华大学,公办本科,北京,北京市,203,历史+不限,2025,675,13
广东,历史,10004,北京交通大学,公办本科,北京,北京市,205,历史+不限,2025,610,3242
广东,历史,10004,北京交通大学,公办本科,北京,北京市,207,历史+不限,2025,609,3429
广东,历史,10006,北京航空航天大学,公办本科,北京,北京市,206,历史+不限,2025,641,493
广东,历史,10007,北京理工大学,公办本科,北京,北京市,204,历史+不限,2025,621,1840
广东,历史,10008,北京科技大学,公办本科,北京,北京市,209,历史+不限,2025,603,4596
广东,历史,10010,北京化工大学,公办本科,北京,北京市,207,历史+不限,2025,590,7555
广东,历史,10012,北京服装学院,公办本科,北京,北京市,206,历史+不限,2025,546,26327
广东,历史,10015,北京印刷学院,公办本科,北京,北京市,205,历史+不限,2025,557,20426
广东,历史,10019,中国农业大学,公办本科,北京,北京市,205,历史+不限,2025,614,2725
广东,历史,10019,中国农业大学(中外合作办学),公办本科,北京,,206,历史+不限,2025,596,6000
广东,历史,10019,中国农业大学,公办本科,北京,北京市,209,历史+不限,2025,605,4208
广东,历史,10022,北京林业大学,公办本科,北京,北京市,220,历史+不限,2025,595,6372
广东,历史,10022,北京林业大学,公办本科,北京,北京市,221,历史+不限,2025,591,7300
广东,历史,10022,北京林业大学,公办本科,北京,北京市,224,历史+不限,2025,596,6004
广东,历史,10022,北京林业大学,公办本科,北京,北京市,225,历史+不限,2025,590,7654
广东,历史,10026,北京中医药大学,公办本科,北京,北京市,208,历史+不限,2025,594,6531
广东,历史,10027,北京师范大学,公办本科,北京,北京市,211,历史+不限,2025,642,469
广东,历史,10027,北京师范大学,公办本科,北京,北京市,218,历史+不限,2025,628,1187
广东,历史,10028,首都师范大学,公办本科,北京,北京市,208,历史+不限,2025,596,5991
广东,历史,10029,首都体育学院,公办本科,北京,北京市,204,历史+不限,2025,547,25615
广东,历史,10030,北京外国语大学,公办本科,北京,北京市,211,历史+不限,2025,617,2308
广东,历史,10030,北京外国语大学,公办本科,北京,北京市,212,历史+不限,2025,616,2425
广东,历史,10030,北京外国语大学(中外合作办学),公办本科,北京,,213,历史+不限,2025,606,3906
广东,历史,10031,北京第二外国语学院,公办本科,北京,北京市,205,历史+不限,2025,591,7496
广东,历史,10031,北京第二外国语学院,公办本科,北京,北京市,206,历史+不限,2025,574,13154
广东,历史,10031,北京第二外国语学院,公办本科,北京,北京市,207,历史+不限,2025,587,8551
广东,历史,10032,北京语言大学,公办本科,北京,北京市,211,历史+不限,2025,590,7750
广东,历史,10032,北京语言大学(中外合作办学),公办本科,北京,,212,历史+不限,2025,540,29955
广东,历史,10032,北京语言大学,公办本科,北京,北京市,213,历史+不限,2025,590,7657
广东,历史,10033,中国传媒大学,公办本科,北京,北京市,208,历史+不限,2025,610,3331
广东,历史,10033,中国传媒大学,公办本科,北京,北京市,209,历史+不限,2025,612,2922
广东,历史,10033,中国传媒大学(中外合作办学),公办本科,北京,,210,历史+不限,2025,603,4555
广东,历史,10033,中国传媒大学,公办本科,北京,北京市,215,历史+不限,2025,614,2666
广东,历史,10034,中央财经大学,公办本科,北京,北京市,206,历史+不限,2025,617,2324
广东,历史,10034,中央财经大学(中外合作办学),公办本科,北京,,207,历史+不限,2025,611,3094
广东,历史,10036,对外经济贸易大学,公办本科,北京,北京市,207,历史+不限,2025,618,2176
广东,历史,10037,北京物资学院,公办本科,北京,北京市,204,历史+不限,2025,560,19068
广东,历史,10038,首都经济贸易大学,公办本科,北京,北京市,204,历史+不限,2025,588,8332
广东,历史,10043,北京体育大学,公办本科,北京,北京市,215,历史+不限,2025,588,8250
广东,历史,10043,北京体育大学,公办本科,北京,北京市,216,历史+不限,2025,583,9828
广东,历史,10043,北京体育大学(中外合作办学),公办本科,北京,,217,历史+不限,2025,542,28624
广东,历史,10046,中国音乐学院,公办本科,北京,北京市,203,历史+不限,2025,581,10623
广东,历史,10047,中央美术学院,公办本科,北京,北京市,206,历史+不限,2025,591,7548
广东,历史,10047,中央美术学院(中外合作办学),公办本科,北京,,207,历史+不限,2025,580,10923
广东,历史,10048,中央戏剧学院,公办本科,广东,,204,历史+不限,2025,582,10371
广东,历史,10049,中国戏曲学院,公办本科,广东,,206,历史+不限,2025,573,13564
广东,历史,10049,中国戏曲学院,公办本科,广东,,207,历史+不限,2025,562,18392
广东,历史,10049,中国戏曲学院,公办本科,广东,,208,历史+不限,2025,580,11046
广东,历史,10050,北京电影学院,公办本科,北京,北京市,201,历史+不限,2025,599,5482
广东,历史,10050,北京电影学院,公办本科,北京,北京市,202,历史+不限,2025,590,7680
广东,历史,10050,北京电影学院,公办本科,北京,北京市,203,历史+不限,2025,590,7603
广东,历史,10050,北京电影学院,公办本科,北京,北京市,208,历史+不限,2025,595,6309
广东,历史,10050,北京电影学院,公办本科,北京,北京市,209,历史+不限,2025,597,5972
广东,历史,10050,北京电影学院,公办本科,北京,北京市,210,历史+不限,2025,589,8152
广东,历史,10052,中央民族大学,公办本科,北京,北京市,216,历史+不限,2025,610,3256
广东,历史,10053,中国政法大学,公办本科,北京,北京市,206,历史+不限,2025,619,2061
广东,历史,10053,中国政法大学,公办本科,北京,北京市,207,历史+不限,2025,618,2177
广东,历史,10054,华北电力大学(北京),公办本科,北京,,205,历史+不限,2025,594,6607
广东,历史,10055,南开大学,公办本科,天津,天津市,204,历史+不限,2025,632,964
广东,历史,10056,天津大学,公办本科,天津,天津市,205,历史+不限,2025,611,3157
广东,历史,10056,天津大学(中外合作办学),公办本科,天津,天津市,206,历史+不限,2025,593,6775
广东,历史,10057,天津科技大学,公办本科,天津,天津市,208,历史+不限,2025,561,18774
广东,历史,10057,天津科技大学(中外合作办学),公办本科,天津,,209,历史+不限,2025,560,19127
广东,历史,10058,天津工业大学,公办本科,天津,天津市,212,历史+不限,2025,575,12846
广东,历史,10058,天津工业大学,公办本科,天津,天津市,221,历史+不限,2025,554,22296
广东,历史,10059,中国民航大学,公办本科,天津,天津市,208,历史+不限,2025,567,16052
广东,历史,10059,中国民航大学,公办本科,天津,天津市,211,历史+不限,2025,569,15152
广东,历史,10063,天津中医药大学,公办本科,天津,天津市,205,历史+不限,2025,560,18899
广东,历史,10063,天津中医药大学,公办本科,天津,天津市,206,历史+不限,2025,554,21908
广东,历史,10065,天津师范大学,公办本科,天津,天津市,216,历史+不限,2025,551,23666
广东,历史,10065,天津师范大学,公办本科,天津,天津市,217,历史+不限,2025,549,24760
广东,历史,10068,天津外国语大学,公办本科,天津,天津市,201,历史+不限,2025,563,17938
广东,历史,10068,天津外国语大学,公办本科,天津,天津市,202,历史+不限,2025,553,22766
广东,历史,10068,天津外国语大学,公办本科,天津,天津市,203,历史+不限,2025,560,19374
广东,历史,10068,天津外国语大学,公办本科,天津,天津市,204,历史+不限,2025,566,16394
广东,历史,10068,天津外国语大学(中外合作办学),公办本科,天津,,205,历史+不限,2025,552,23070
广东,历史,10069,天津商业大学,公办本科,天津,天津市,209,历史+不限,2025,547,25624
广东,历史,10069,天津商业大学,公办本科,天津,天津市,210,历史+不限,2025,544,27293
广东,历史,10069,天津商业大学,公办本科,天津,天津市,211,历史+不限,2025,545,26854
广东,历史,10069,天津商业大学(中外合作办学),公办本科,天津,,212,历史+不限,2025,546,26221
广东,历史,10070,天津财经大学,公办本科,天津,天津市,207,历史+不限,2025,562,18248
广东,历史,10070,天津财经大学(中外合作办学),公办本科,天津,,208,历史+不限,2025,558,20181
广东,历史,10071,天津体育学院,公办本科,天津,天津市,208,历史+不限,2025,534,33166
广东,历史,10071,天津体育学院,公办本科,天津,天津市,209,历史+不限,2025,523,40805
广东,历史,10071,天津体育学院,公办本科,天津,天津市,210,历史+不限,2025,514,47123
广东,历史,10073,天津美术学院,公办本科,广东,,204,历史+不限,2025,536,32227
广东,历史,10077,河北地质大学,公办本科,河北,石家庄市,204,历史+不限,2025,533,34295
广东,历史,10079,华北电力大学(保定),公办本科,河北,,206,历史+不限,2025,583,10068
广东,历史,10081,华北理工大学(联合培养),公办本科,河北,,212,历史+不限,2025,521,41913
广东,历史,10081,华北理工大学,公办本科,河北,唐山市,213,历史+不限,2025,552,23019
广东,历史,10081,华北理工大学,公办本科,河北,唐山市,214,历史+不限,2025,536,32226
广东,历史,10089,河北医科大学,公办本科,河北,石家庄市,205,历史+不限,2025,546,26406
广东,历史,10094,河北师范大学,公办本科,河北,石家庄市,204,历史+不限,2025,550,24225
广东,历史,10101,衡水学院,公办本科,河北,衡水市,212,历史+不限,2025,519,43517
广东,历史,10104,邢台学院,公办本科,河北,邢台市,203,历史+不限,2025,519,43678
广东,历史,10105,沧州师范学院,公办本科,河北,沧州市,203,历史+不限,2025,518,44350
广东,历史,10107,石家庄铁道大学,公办本科,河北,石家庄市,206,历史+不限,2025,536,32215
广东,历史,10108,山西大学,公办本科,山西,太原市,203,历史+不限,2025,576,12567
广东,历史,10110,中北大学,公办本科,山西,太原市,216,历史+不限,2025,534,33761
广东,历史,10113,山西农业大学,公办本科,山西,晋中市,208,历史+不限,2025,524,39784
广东,历史,10113,山西农业大学,公办本科,山西,晋中市,209,历史+不限,2025,529,36595
广东,历史,10114,山西医科大学,公办本科,山西,太原市,206,历史+不限,2025,523,40396
广东,历史,10118,山西师范大学,公办本科,山西,太原市,209,历史+不限,2025,541,28859
广东,历史,10120,山西大同大学,公办本科,山西,大同市,204,历史+不限,2025,519,43516
广东,历史,10125,山西财经大学,公办本科,山西,太原市,204,历史+不限,2025,540,29471
广东,历史,10126,内蒙古大学,公办本科,内蒙古,呼和浩特市,212,历史+不限,2025,568,15361
广东,历史,10126,内蒙古大学,公办本科,内蒙古,呼和浩特市,213,历史+不限,2025,586,9049
广东,历史,10126,内蒙古大学,公办本科,内蒙古,呼和浩特市,214,历史+不限,2025,564,17392
广东,历史,10126,内蒙古大学,公办本科,内蒙古,呼和浩特市,215,历史+不限,2025,561,18708
广东,历史,10126,内蒙古大学,公办本科,内蒙古,呼和浩特市,216,历史+不限,2025,570,14603
广东,历史,10127,内蒙古科技大学,公办本科,内蒙古,包头市,206,历史+不限,2025,519,43313
广东,历史,10127,内蒙古科技大学,公办本科,内蒙古,包头市,207,历史+不限,2025,520,42923
广东,历史,10129,内蒙古农业大学,公办本科,内蒙古,呼和浩特市,205,历史+不限,2025,517,44727
广东,历史,10135,内蒙古师范大学,公办本科,内蒙古,呼和浩特市,208,历史+不限,2025,510,50039
广东,历史,10135,内蒙古师范大学,公办本科,内蒙古,呼和浩特市,209,历史+不限,2025,527,37886
广东,历史,10136,内蒙古民族大学,公办本科,内蒙古,通辽市,205,历史+不限,2025,516,45292
广东,历史,10140,辽宁大学,公办本科,辽宁,沈阳市,201,历史+不限,2025,587,8487
广东,历史,10140,辽宁大学,公办本科,辽宁,沈阳市,202,历史+不限,2025,576,12327
广东,历史,10140,辽宁大学(中外合作办学),公办本科,辽宁,,203,历史+不限,2025,570,14790
广东,历史,10140,辽宁大学(中外合作办学),公办本科,辽宁,,204,历史+不限,2025,575,12898
广东,历史,10140,辽宁大学(中外合作办学),公办本科,辽宁,,205,历史+不限,2025,557,20688
广东,历史,10140,辽宁大学(中外合作办学),公办本科,辽宁,,206,历史+不限,2025,575,12694
广东,历史,10140,辽宁大学(中外合作办学),公办本科,辽宁,,207,历史+不限,2025,578,11838
广东,历史,10141,大连理工大学,公办本科,辽宁,大连市,207,历史+不限,2025,603,4617
广东,历史,10147,辽宁工程技术大学,公办本科,辽宁,阜新市,206,历史+不限,2025,524,40276
广东,历史,10147,辽宁工程技术大学,公办本科,辽宁,阜新市,207,历史+不限,2025,520,42541
广东,历史,10150,大连交通大学(中外合作办学),公办本科,辽宁,,205,历史+不限,2025,533,34073
广东,历史,10151,大连海事大学,公办本科,辽宁,大连市,210,历史+不限,2025,589,8114
广东,历史,10151,大连海事大学,公办本科,辽宁,大连市,211,历史+不限,2025,584,9499
广东,历史,10151,大连海事大学(中外合作办学),公办本科,辽宁,,212,历史+不限,2025,605,4187
广东,历史,10152,大连工业大学,公办本科,辽宁,大连市,209,历史+不限,2025,522,41261
广东,历史,10152,大连工业大学,公办本科,辽宁,大连市,210,历史+不限,2025,532,34556
广东,历史,10162,辽宁中医药大学,公办本科,辽宁,沈阳市,201,历史+不限,2025,566,16196
广东,历史,10162,辽宁中医药大学,公办本科,辽宁,沈阳市,202,历史+不限,2025,514,46758
广东,历史,10165,辽宁师范大学(中外合作办学),公办本科,辽宁,,204,历史+不限,2025,520,43033
广东,历史,10166,沈阳师范大学(中外合作办学),公办本科,广东,,202,历史+不限,2025,515,46208
广东,历史,10167,渤海大学,公办本科,辽宁,锦州市,201,历史+不限,2025,538,30730
广东,历史,10167,渤海大学,公办本科,辽宁,锦州市,202,历史+不限,2025,511,49348
广东,历史,10169,鞍山师范学院,公办本科,辽宁,鞍山市,203,历史+不限,2025,520,42849
广东,历史,10172,大连外国语大学,公办本科,辽宁,大连市,206,历史+不限,2025,567,16090
广东,历史,10172,大连外国语大学,公办本科,辽宁,大连市,207,历史+不限,2025,553,22632
广东,历史,10173,东北财经大学,公办本科,辽宁,大连市,201,历史+不限,2025,561,18502
广东,历史,10173,东北财经大学,公办本科,辽宁,大连市,202,历史+不限,2025,578,11633
广东,历史,10173,东北财经大学(中外合作办学),公办本科,黑龙江,,203,历史+不限,2025,557,20553
广东,历史,10173,东北财经大学(中外合作办学),公办本科,黑龙江,,204,历史+不限,2025,570,14870
广东,历史,10173,东北财经大学(中外合作办学),公办本科,黑龙江,,205,历史+不限,2025,564,17425
广东,历史,10173,东北财经大学(中外合作办学),公办本科,黑龙江,,206,历史+不限,2025,569,14915
广东,历史,10173,东北财经大学(中外合作办学),公办本科,黑龙江,,207,历史+不限,2025,581,10673
广东,历史,10173,东北财经大学(中外合作办学),公办本科,黑龙江,,208,历史+不限,2025,581,10863
广东,历史,10177,沈阳音乐学院,公办本科,辽宁,沈阳市,208,历史+不限,2025,521,41880
广东,历史,10183,吉林大学,公办本科,吉林,长春市,215,历史+不限,2025,606,4012
广东,历史,10183,吉林大学,公办本科,吉林,长春市,216,历史+不限,2025,611,3120
广东,历史,10183,吉林大学,公办本科,吉林,长春市,217,历史+不限,2025,611,3082
广东,历史,10183,吉林大学,公办本科,吉林,长春市,218,历史+不限,2025,612,3013
广东,历史,10183,吉林大学,公办本科,吉林,长春市,219,历史+不限,2025,610,3281
广东,历史,10183,吉林大学,公办本科,吉林,长春市,228,历史+不限,2025,631,989
广东,历史,10184,延边大学,公办本科,吉林,延边朝鲜族自治州,205,历史+不限,2025,556,20856
广东,历史,10186,长春理工大学,公办本科,吉林,长春市,214,历史+不限,2025,536,31924
广东,历史,10186,长春理工大学,公办本科,吉林,长春市,215,历史+不限,2025,529,36980
广东,历史,10186,长春理工大学,公办本科,吉林,长春市,216,历史+不限,2025,534,33317
广东,历史,10188,东北电力大学,公办本科,吉林,吉林市,204,历史+不限,2025,543,28114
广东,历史,10190,长春工业大学,公办本科,吉林,长春市,211,历史+不限,2025,529,36860
广东,历史,10190,长春工业大学,公办本科,吉林,长春市,212,历史+不限,2025,537,31364
广东,历史,10190,长春工业大学,公办本科,吉林,长春市,213,历史+不限,2025,538,30719
广东,历史,10190,长春工业大学,公办本科,吉林,长春市,214,历史+不限,2025,525,39453
广东,历史,10190,长春工业大学,公办本科,吉林,长春市,215,历史+不限,2025,522,41547
广东,历史,10191,吉林建筑大学,公办本科,吉林,长春市,207,历史+不限,2025,514,47073
广东,历史,10191,吉林建筑大学(中外合作办学),公办本科,吉林,,208,历史+不限,2025,509,50895
广东,历史,10200,东北师范大学,公办本科,吉林,长春市,214,历史+不限,2025,598,5612
广东,历史,10200,东北师范大学,公办本科,吉林,长春市,215,历史+不限,2025,597,5924
广东,历史,10200,东北师范大学(中外合作办学),公办本科,黑龙江,,216,历史+不限,2025,544,27590
广东,历史,10200,东北师范大学(中外合作办学),公办本科,黑龙江,,217,历史+不限,2025,561,18691
广东,历史,10200,东北师范大学,公办本科,吉林,长春市,218,历史+不限,2025,596,5998
广东,历史,10201,北华大学,公办本科,吉林,吉林市,206,历史+不限,2025,526,38918
广东,历史,10201,北华大学,公办本科,吉林,吉林市,207,历史+不限,2025,518,44484
广东,历史,10203,吉林师范大学,公办本科,吉林,四平市,204,历史+不限,2025,528,37309
广东,历史,10203,吉林师范大学,公办本科,吉林,四平市,205,历史+不限,2025,552,23030
广东,历史,10205,长春师范大学,公办本科,吉林,长春市,206,历史+不限,2025,535,33027
广东,历史,10205,长春师范大学,公办本科,吉林,长春市,207,历史+不限,2025,548,25178
广东,历史,10207,吉林财经大学,公办本科,吉林,长春市,208,历史+不限,2025,545,26931
广东,历史,10207,吉林财经大学(中外合作办学),公办本科,吉林,,209,历史+不限,2025,528,37489
广东,历史,10212,黑龙江大学,公办本科,黑龙江,哈尔滨市,209,历史+不限,2025,555,21469
广东,历史,10212,黑龙江大学,公办本科,黑龙江,哈尔滨市,210,历史+不限,2025,524,39946
广东,历史,10214,哈尔滨理工大学,公办本科,黑龙江,哈尔滨市,207,历史+不限,2025,523,40752
广东,历史,10216,燕山大学,公办本科,河北,秦皇岛市,204,历史+不限,2025,555,21701
广东,历史,10217,哈尔滨工程大学,公办本科,黑龙江,哈尔滨市,208,历史+不限,2025,589,8071
广东,历史,10217,哈尔滨工程大学,公办本科,黑龙江,哈尔滨市,209,历史+不限,2025,593,6933
广东,历史,10219,黑龙江科技大学,公办本科,黑龙江,哈尔滨市,205,历史+不限,2025,520,42951
广东,历史,10219,黑龙江科技大学,公办本科,黑龙江,哈尔滨市,206,历史+不限,2025,518,44156
广东,历史,10220,东北石油大学,公办本科,黑龙江,大庆市,201,历史+不限,2025,541,29370
广东,历史,10220,东北石油大学,公办本科,黑龙江,大庆市,206,历史+不限,2025,560,19096
广东,历史,10222,佳木斯大学,公办本科,黑龙江,佳木斯市,208,历史+不限,2025,517,44923
广东,历史,10222,佳木斯大学,公办本科,黑龙江,佳木斯市,209,历史+不限,2025,515,46596
广东,历史,10222,佳木斯大学,公办本科,黑龙江,佳木斯市,210,历史+不限,2025,516,45961
广东,历史,10222,佳木斯大学,公办本科,黑龙江,佳木斯市,211,历史+不限,2025,516,45299
广东,历史,10224,东北农业大学,公办本科,黑龙江,哈尔滨市,208,历史+不限,2025,572,13879
广东,历史,10224,东北农业大学,公办本科,黑龙江,哈尔滨市,209,历史+不限,2025,575,12664
广东,历史,10224,东北农业大学(联合培养),公办本科,黑龙江,,218,历史+不限,2025,530,36027
广东,历史,10225,东北林业大学,公办本科,黑龙江,哈尔滨市,207,历史+不限,2025,573,13743
广东,历史,10226,哈尔滨医科大学,公办本科,黑龙江,哈尔滨市,207,历史+不限,2025,555,21606
广东,历史,10228,黑龙江中医药大学,公办本科,黑龙江,哈尔滨市,205,历史+不限,2025,563,17746
广东,历史,10231,哈尔滨师范大学,公办本科,黑龙江,哈尔滨市,211,历史+不限,2025,549,24758
广东,历史,10231,哈尔滨师范大学,公办本科,黑龙江,哈尔滨市,212,历史+不限,2025,523,40591
广东,历史,10231,哈尔滨师范大学,公办本科,黑龙江,哈尔滨市,213,历史+不限,2025,557,20409
广东,历史,10232,齐齐哈尔大学,公办本科,黑龙江,齐齐哈尔市,205,历史+不限,2025,518,44524
广东,历史,10232,齐齐哈尔大学,公办本科,黑龙江,齐齐哈尔市,206,历史+不限,2025,516,45672
广东,历史,10232,齐齐哈尔大学,公办本科,黑龙江,齐齐哈尔市,210,历史+不限,2025,516,45323
广东,历史,10233,牡丹江师范学院,公办本科,黑龙江,牡丹江市,208,历史+不限,2025,518,44349
广东,历史,10233,牡丹江师范学院,公办本科,黑龙江,牡丹江市,209,历史+不限,2025,517,45073
广东,历史,10234,哈尔滨学院,公办本科,黑龙江,哈尔滨市,206,历史+不限,2025,521,42068
广东,历史,10234,哈尔滨学院,公办本科,黑龙江,哈尔滨市,207,历史+不限,2025,517,44697
广东,历史,10234,哈尔滨学院,公办本科,黑龙江,哈尔滨市,208,历史+不限,2025,517,44858
广东,历史,10240,哈尔滨商业大学,公办本科,黑龙江,哈尔滨市,206,历史+不限,2025,520,42858
广东,历史,10240,哈尔滨商业大学,公办本科,黑龙江,哈尔滨市,207,历史+不限,2025,522,41646
广东,历史,10242,哈尔滨体育学院,公办本科,黑龙江,哈尔滨市,206,历史+不限,2025,516,45663
广东,历史,10242,哈尔滨体育学院,公办本科,黑龙江,哈尔滨市,207,历史+不限,2025,514,47324
广东,历史,10245,哈尔滨金融学院,公办本科,黑龙江,哈尔滨市,203,历史+不限,2025,522,41150
广东,历史,10246,复旦大学,公办本科,上海,上海市,205,历史+不限,2025,661,88
广东,历史,10247,同济大学,公办本科,上海,上海市,207,历史+不限,2025,637,647
广东,历史,10248,上海交通大学,公办本科,上海,上海市,205,历史+不限,2025,663,63
广东,历史,10251,华东理工大学,公办本科,上海,上海市,207,历史+不限,2025,600,5092
广东,历史,10252,上海理工大学,公办本科,上海,上海市,205,历史+不限,2025,581,10679
广东,历史,10252,上海理工大学(中外合作办学),公办本科,上海,,206,历史+不限,2025,564,17463
广东,历史,10254,上海海事大学,公办本科,上海,上海市,204,历史+不限,2025,576,12607
广东,历史,10255,东华大学,公办本科,上海,上海市,210,历史+不限,2025,602,4811
广东,历史,10264,上海海洋大学,公办本科,上海,上海市,206,历史+不限,2025,577,11958
广东,历史,10264,上海海洋大学(中外合作办学),公办本科,上海,,207,历史+不限,2025,554,22062
广东,历史,10269,华东师范大学,公办本科,上海,上海市,209,历史+不限,2025,622,1765
广东,历史,10270,上海师范大学(中外合作办学),公办本科,上海,,205,历史+不限,2025,572,13894
广东,历史,10271,上海外国语大学,公办本科,上海,上海市,209,历史+不限,2025,613,2791
广东,历史,10271,上海外国语大学(中外合作办学),公办本科,上海,,211,历史+不限,2025,606,3923
广东,历史,10271,上海外国语大学,公办本科,上海,上海市,213,历史+不限,2025,611,3037
广东,历史,10272,上海财经大学,公办本科,上海,上海市,207,历史+不限,2025,620,1976
广东,历史,10272,上海财经大学,公办本科,上海,上海市,208,历史+不限,2025,610,3200
广东,历史,10274,上海海关学院,公办本科,上海,上海市,206,历史+不限,2025,570,14810
广东,历史,10274,上海海关学院,公办本科,上海,上海市,207,历史+不限,2025,570,14546
广东,历史,10276,华东政法大学,公办本科,上海,上海市,203,历史+不限,2025,612,2979
广东,历史,10277,上海体育大学,公办本科,上海,上海市,201,历史+不限,2025,579,11341
广东,历史,10277,上海体育大学,公办本科,上海,上海市,202,历史+不限,2025,569,14993
广东,历史,10278,上海音乐学院,公办本科,广东,,202,历史+不限,2025,574,13330
广东,历史,10279,上海戏剧学院,公办本科,广东,,203,历史+不限,2025,585,9325
广东,历史,10284,南京大学,公办本科,江苏,南京市,204,历史+不限,2025,649,223
广东,历史,10285,苏州大学,公办本科,江苏,苏州市,211,历史+不限,2025,601,4936
广东,历史,10285,苏州大学,公办本科,江苏,苏州市,212,历史+不限,2025,605,4059
广东,历史,10285,苏州大学,公办本科,江苏,苏州市,213,历史+不限,2025,617,2357
广东,历史,10286,东南大学,公办本科,江苏,南京市,207,历史+不限,2025,623,1650
广东,历史,10287,南京航空航天大学,公办本科,江苏,南京市,206,历史+不限,2025,603,4461
广东,历史,10288,南京理工大学,公办本科,江苏,南京市,206,历史+不限,2025,595,6349
广东,历史,10289,江苏科技大学,公办本科,江苏,镇江市,205,历史+不限,2025,554,21824
广东,历史,10289,江苏科技大学,公办本科,江苏,镇江市,206,历史+不限,2025,548,24925
广东,历史,10290,中国矿业大学,公办本科,北京,,209,历史+不限,2025,588,8181
广东,历史,10291,南京工业大学,公办本科,江苏,南京市,205,历史+不限,2025,565,17012
广东,历史,10292,常州大学,公办本科,江苏,常州市,206,历史+不限,2025,548,24994
广东,历史,10294,河海大学,公办本科,江苏,南京市,208,历史+不限,2025,592,7210
广东,历史,10295,江南大学,公办本科,江苏,无锡市,213,历史+不限,2025,589,8079
广东,历史,10295,江南大学,公办本科,江苏,无锡市,214,历史+不限,2025,592,7273
广东,历史,10295,江南大学(中外合作办学),公办本科,江苏,,215,历史+不限,2025,591,7504
广东,历史,10295,江南大学,公办本科,江苏,无锡市,216,历史+不限,2025,594,6570
广东,历史,10298,南京林业大学,公办本科,江苏,南京市,208,历史+不限,2025,575,12938
广东,历史,10299,江苏大学,公办本科,江苏,镇江市,204,历史+不限,2025,590,7601
广东,历史,10300,南京信息工程大学,公办本科,江苏,南京市,210,历史+不限,2025,575,12733
广东,历史,10300,南京信息工程大学(中外合作办学),公办本科,江苏,,211,历史+不限,2025,563,17638
广东,历史,10304,南通大学,公办本科,江苏,南通市,213,历史+不限,2025,558,20324
广东,历史,10304,南通大学,公办本科,江苏,南通市,215,历史+不限,2025,566,16429
广东,历史,10307,南京农业大学,公办本科,江苏,南京市,208,历史+不限,2025,588,8362
广东,历史,10312,南京医科大学,公办本科,江苏,南京市,204,历史+不限,2025,577,11946
广东,历史,10316,中国药科大学,公办本科,江苏,南京市,211,历史+不限,2025,592,7197
广东,历史,10319,南京师范大学,公办本科,江苏,南京市,209,历史+不限,2025,600,5273
广东,历史,10320,江苏师范大学,公办本科,江苏,徐州市,211,历史+不限,2025,554,22019
广东,历史,10320,江苏师范大学,公办本科,江苏,徐州市,212,历史+不限,2025,556,21297
广东,历史,10320,江苏师范大学,公办本科,江苏,徐州市,213,历史+不限,2025,554,21930
广东,历史,10320,江苏师范大学,公办本科,江苏,徐州市,214,历史+不限,2025,557,20560
广东,历史,10324,盐城师范学院,公办本科,江苏,盐城市,205,历史+不限,2025,554,22016
广东,历史,10327,南京财经大学,公办本科,江苏,南京市,208,历史+不限,2025,565,16644
广东,历史,10331,南京艺术学院,公办本科,江苏,南京市,208,历史+不限,2025,555,21751
广东,历史,10332,苏州科技大学,公办本科,江苏,苏州市,208,历史+不限,2025,558,19962
广东,历史,10332,苏州科技大学,公办本科,江苏,苏州市,209,历史+不限,2025,561,18443
广东,历史,10335,浙江大学,公办本科,浙江,杭州市,203,历史+不限,2025,647,271
广东,历史,10336,杭州电子科技大学,公办本科,浙江,杭州市,207,历史+不限,2025,562,18035
广东,历史,10336,杭州电子科技大学,公办本科,浙江,杭州市,208,历史+不限,2025,561,18880
广东,历史,10337,浙江工业大学,公办本科,浙江,杭州市,207,历史+不限,2025,567,15756
广东,历史,10337,浙江工业大学,公办本科,浙江,杭州市,208,历史+不限,2025,561,18842
广东,历史,10338,浙江理工大学,公办本科,浙江,杭州市,208,历史+不限,2025,557,20782
广东,历史,10340,浙江海洋大学,公办本科,浙江,舟山市,209,历史+不限,2025,553,22353
广东,历史,10340,浙江海洋大学,公办本科,浙江,舟山市,210,历史+不限,2025,543,27989
广东,历史,10341,浙江农林大学,公办本科,浙江,杭州市,206,历史+不限,2025,559,19552
广东,历史,10344,浙江中医药大学,公办本科,浙江,杭州市,204,历史+不限,2025,557,20504
广东,历史,10345,浙江师范大学,公办本科,浙江,金华市,215,历史+不限,2025,567,16089
广东,历史,10345,浙江师范大学,公办本科,浙江,金华市,216,历史+不限,2025,564,17130
广东,历史,10345,浙江师范大学,公办本科,浙江,金华市,217,历史+不限,2025,582,10219
广东,历史,10345,浙江师范大学(中外合作办学),公办本科,浙江,,218,历史+不限,2025,542,28814
广东,历史,10345,浙江师范大学,公办本科,浙江,金华市,225,历史+不限,2025,555,21308
广东,历史,10347,湖州师范学院,公办本科,浙江,湖州市,207,历史+不限,2025,554,21817
广东,历史,10349,绍兴文理学院,公办本科,广东,,203,历史+不限,2025,542,28638
