province,subject_group,college_code,college_name,school_type,college_province,city,program_group,subject_requirement,year,min_score,min_rank
广东,物理,10007,北京理工大学珠海学院,民办本科,北京,,203,首选物理，再选不限,2023,489,150107
广东,物理,10007,北京理工大学,公办本科,北京,北京市,203,首选物理，再选化学,2024,656,1429
广东,物理,10007,北京理工大学,公办本科,北京,北京市,204,首选物理，再选不限,2023,640,6801
广东,物理,10007,北京理工大学,公办本科,北京,北京市,204,首选物理，再选化学,2024,665,1056
广东,物理,10007,北京理工大学,公办本科,北京,北京市,205,首选物理，再选不限,2023,627,11762
广东,物理,10007,北京理工大学,公办本科,北京,北京市,205,首选物理，再选不限,2025,666,1331
广东,物理,10007,北京理工大学(中外合作办学),公办本科,北京,,206,物理+不限,2025,632,8848
广东,物理,10007,北京理工大学,公办本科,北京,北京市,207,首选物理，再选不限,2025,670,937
广东,物理,10008,北京科技大学,公办本科,北京,北京市,201,首选物理，再选不限,2023,619,9275
广东,物理,10008,北京科技大学,公办本科,北京,北京市,202,首选物理，再选化学/生物2选1,2023,620,15025
广东,物理,10008,北京科技大学,公办本科,北京,北京市,203,首选物理，再选不限,2023,619,12681
广东,物理,10008,北京科技大学,公办本科,北京,北京市,204,首选物理，再选不限,2024,614,14162
广东,物理,10008,北京科技大学,公办本科,北京,北京市,205,首选物理，再选化学,2024,613,12232
广东,物理,10008,北京科技大学,公办本科,北京,北京市,206,首选物理，再选化学,2024,612,12682
广东,物理,10008,北京科技大学,公办本科,北京,北京市,212,首选物理，再选不限,2025,620,14161
广东,物理,10008,北京科技大学,公办本科,北京,北京市,213,首选物理，再选不限,2025,619,14686
广东,物理,10008,北京科技大学,公办本科,北京,北京市,214,首选物理，再选不限,2025,616,16299
广东,物理,10010,北京化工大学,公办本科,北京,北京市,202,首选物理，再选不限,2023,609,18705
广东,物理,10010,北京化工大学,公办本科,北京,北京市,202,首选物理，再选化学,2024,604,17910
广东,物理,10010,北京化工大学,公办本科,北京,北京市,203,首选物理，再选化学,2023,607,18162
广东,物理,10010,北京化工大学,公办本科,北京,北京市,203,首选物理，再选化学,2024,601,16821
广东,物理,10010,北京化工大学,公办本科,北京,北京市,204,首选物理，再选化学,2024,589,28643
广东,物理,10010,北京化工大学,公办本科,北京,北京市,205,首选物理，再选不限,2023,592,31658
广东,物理,10010,北京化工大学,公办本科,北京,北京市,205,首选物理，再选化学,2024,589,29394
广东,物理,10010,北京化工大学,公办本科,北京,北京市,206,首选物理，再选化学,2023,591,30887
广东,物理,10010,北京化工大学,公办本科,北京,北京市,208,首选物理，再选化学,2025,609,20291
广东,物理,10010,北京化工大学,公办本科,北京,北京市,209,首选物理，再选化学,2025,607,22003
广东,物理,10010,北京化工大学(中外合作办学),公办本科,北京,,210,物理+不限,2025,593,32547
广东,物理,10010,北京化工大学(中外合作办学),公办本科,北京,,211,物理+不限,2025,593,32317
广东,物理,10010,北京化工大学,公办本科,北京,北京市,212,首选物理，再选化学,2025,612,18238
广东,物理,10011,北京工商大学,公办本科,北京,北京市,201,首选物理，再选不限,2023,576,44461
广东,物理,10011,北京工商大学,公办本科,北京,北京市,201,首选物理，再选不限,2024,568,46698
广东,物理,10011,北京工商大学,公办本科,北京,北京市,202,首选物理，再选化学/生物2选1,2023,568,55296
广东,物理,10011,北京工商大学,公办本科,北京,北京市,202,首选物理，再选化学,2024,550,71187
广东,物理,10011,北京工商大学,公办本科,北京,北京市,203,首选物理，再选化学,2023,554,68260
广东,物理,10011,北京工商大学,公办本科,北京,北京市,204,首选物理，再选不限,2025,566,60388
广东,物理,10011,北京工商大学,公办本科,北京,北京市,205,首选物理，再选不限,2025,558,70089
广东,物理,10012,北京服装学院,公办本科,北京,北京市,202,首选物理，再选不限,2023,538,85016
广东,物理,10012,北京服装学院,公办本科,北京,北京市,202,首选物理，再选不限,2024,538,87345
广东,物理,10012,北京服装学院,公办本科,北京,北京市,203,首选物理，再选化学,2023,525,81228
广东,物理,10012,北京服装学院,公办本科,北京,北京市,203,首选物理，再选化学,2024,529,80379
广东,物理,10012,北京服装学院,公办本科,北京,北京市,207,首选物理，再选不限,2025,535,104603
广东,物理,10012,北京服装学院,公办本科,北京,北京市,208,首选物理，再选不限,2025,533,106555
广东,物理,10012,北京服装学院,公办本科,北京,北京市,209,首选物理，再选不限,2025,534,105856
广东,物理,10013,北京邮电大学,公办本科,北京,北京市,201,首选物理，再选不限,2023,636,6183
广东,物理,10013,北京邮电大学,公办本科,北京,北京市,201,首选物理，再选化学,2024,613,2268
广东,物理,10013,北京邮电大学,公办本科,北京,北京市,202,首选物理，再选不限,2023,619,13603
广东,物理,10013,北京邮电大学,公办本科,北京,北京市,202,首选物理，再选化学,2024,608,6482
广东,物理,10013,北京邮电大学,公办本科,北京,北京市,203,首选物理，再选不限,2023,615,17054
广东,物理,10013,北京邮电大学,公办本科,北京,北京市,204,首选物理，再选不限,2023,658,1655
广东,物理,10013,北京邮电大学,公办本科,北京,北京市,204,首选物理，再选化学,2025,635,7767
广东,物理,10013,北京邮电大学(中外合作办学),公办本科,北京,,205,物理+不限,2025,620,13955
广东,物理,10013,北京邮电大学,公办本科,北京,北京市,206,首选物理，再选化学,2025,657,2398
广东,物理,10013,北京邮电大学(中外合作办学),公办本科,北京,,207,物理+不限,2025,612,18564
广东,物理,10015,北京印刷学院,公办本科,北京,北京市,202,首选物理，再选不限,2023,540,87519
广东,物理,10015,北京印刷学院,公办本科,北京,北京市,202,首选物理，再选化学,2024,543,72449
广东,物理,10015,北京印刷学院,公办本科,北京,北京市,203,首选物理，再选化学,2023,532,91362
广东,物理,10015,北京印刷学院,公办本科,北京,北京市,203,首选物理，再选化学,2024,540,73728
广东,物理,10015,北京印刷学院,公办本科,北京,北京市,206,首选物理，再选化学,2025,552,77981
广东,物理,10015,北京印刷学院,公办本科,北京,北京市,207,首选物理，再选化学,2025,543,91448
广东,物理,10016,北京建筑大学,公办本科,北京,北京市,201,首选物理，再选不限,2023,584,34041
广东,物理,10016,北京建筑大学,公办本科,北京,北京市,201,首选物理，再选不限,2024,558,49786
广东,物理,10016,北京建筑大学,公办本科,北京,北京市,202,首选物理，再选不限,2024,569,36096
广东,物理,10016,北京建筑大学,公办本科,北京,北京市,203,首选物理，再选化学,2024,567,48752
广东,物理,10016,北京建筑大学,公办本科,北京,北京市,203,首选物理，再选不限,2025,574,50596
广东,物理,10016,北京建筑大学,公办本科,北京,北京市,204,首选物理，再选不限,2025,557,71141
广东,物理,10017,北京石油化工学院,公办本科,北京,北京市,201,首选物理，再选不限,2023,544,75242
广东,物理,10017,北京石油化工学院,公办本科,北京,北京市,201,首选物理，再选不限,2024,528,102607
广东,物理,10017,北京石油化工学院,公办本科,北京,北京市,202,首选物理，再选不限,2023,547,78852
广东,物理,10017,北京石油化工学院,公办本科,北京,北京市,202,首选物理，再选化学,2024,552,62371
广东,物理,10017,北京石油化工学院,公办本科,北京,北京市,203,首选物理，再选不限,2023,542,81228
广东,物理,10017,北京石油化工学院,公办本科,北京,北京市,203,首选物理，再选化学,2024,546,76348
广东,物理,10017,北京石油化工学院,公办本科,北京,北京市,203,首选物理，再选不限,2025,548,83886
广东,物理,10017,北京石油化工学院,公办本科,北京,北京市,204,首选物理，再选不限,2023,541,86301
广东,物理,10017,北京石油化工学院,公办本科,北京,北京市,204,首选物理，再选不限,2025,552,78351
广东,物理,10019,中国农业大学,公办本科,北京,北京市,202,首选物理，再选不限,2023,622,9665
广东,物理,10019,中国农业大学,公办本科,北京,北京市,202,首选物理，再选不限,2024,610,16263
广东,物理,10019,中国农业大学,公办本科,北京,北京市,203,首选物理，再选化学/生物2选1,2023,630,4334
广东,物理,10019,中国农业大学,公办本科,北京,北京市,203,首选物理，再选不限,2024,593,24171
广东,物理,10019,中国农业大学,公办本科,北京,北京市,204,首选物理，再选化学,2023,620,10057
广东,物理,10019,中国农业大学,公办本科,北京,北京市,204,首选物理，再选化学,2024,610,3369
广东,物理,10019,中国农业大学,公办本科,北京,北京市,206,首选物理，再选不限,2023,606,21725
广东,物理,10019,中国农业大学(中外合作办学),公办本科,北京,,207,物理+不限,2025,604,23636
广东,物理,10019,中国农业大学,公办本科,北京,北京市,208,首选物理，再选不限,2025,614,17428
广东,物理,10019,中国农业大学,公办本科,北京,北京市,210,首选物理，再选不限,2025,618,14948
广东,物理,10022,北京林业大学,公办本科,北京,北京市,203,首选物理，再选不限,2023,581,22387
广东,物理,10022,北京林业大学,公办本科,北京,北京市,204,首选物理，再选化学/生物2选1,2023,590,27168
广东,物理,10022,北京林业大学,公办本科,北京,北京市,205,首选物理，再选化学/地理2选1,2023,596,29391
广东,物理,10022,北京林业大学,公办本科,北京,北京市,207,首选物理，再选不限,2024,580,29394
广东,物理,10022,北京林业大学,公办本科,北京,北京市,208,首选物理，再选不限,2024,582,24171
广东,物理,10022,北京林业大学,公办本科,北京,北京市,211,首选物理，再选地理,2024,590,29394
广东,物理,10022,北京林业大学,公办本科,北京,北京市,212,首选物理，再选化学,2024,578,20917
广东,物理,10022,北京林业大学,公办本科,北京,北京市,213,首选物理，再选化学,2024,578,24171
广东,物理,10022,北京林业大学,公办本科,北京,北京市,215,首选物理，再选化学,2024,594,23523
广东,物理,10022,北京林业大学,公办本科,北京,北京市,216,首选物理，再选化学,2024,573,42727
广东,物理,10022,北京林业大学,公办本科,北京,北京市,217,首选物理，再选生物,2024,581,36985
广东,物理,10022,北京林业大学,公办本科,北京,北京市,219,首选物理，再选化学,2024,592,26329
广东,物理,10022,北京林业大学,公办本科,北京,北京市,226,首选物理，再选不限,2025,590,35094
广东,物理,10022,北京林业大学,公办本科,北京,北京市,227,首选物理，再选不限,2025,587,37298
广东,物理,10022,北京林业大学,公办本科,北京,北京市,230,首选物理，再选不限,2025,593,31810
广东,物理,10022,北京林业大学,公办本科,北京,北京市,231,首选物理，再选不限,2025,587,37411
广东,物理,10022,北京林业大学,公办本科,北京,北京市,233,首选物理，再选不限,2025,585,39242
广东,物理,10022,北京林业大学,公办本科,北京,北京市,234,首选物理，再选不限,2025,599,27312
广东,物理,10022,北京林业大学(中外合作办学),公办本科,北京,,235,物理+不限,2025,574,50162
广东,物理,10022,北京林业大学,公办本科,北京,北京市,237,首选物理，再选不限,2025,586,38482
广东,物理,10022,北京林业大学,公办本科,北京,北京市,238,首选物理，再选不限,2025,595,30729
广东,物理,10026,北京中医药大学,公办本科,北京,北京市,202,首选物理，再选不限,2023,592,33228
广东,物理,10026,北京中医药大学,公办本科,北京,北京市,203,首选物理，再选化学/生物2选1,2023,594,1157
广东,物理,10026,北京中医药大学,公办本科,北京,北京市,203,首选物理，再选不限,2024,583,35177
广东,物理,10026,北京中医药大学,公办本科,北京,北京市,204,首选物理，再选化学,2024,592,2853
广东,物理,10026,北京中医药大学,公办本科,北京,北京市,211,首选物理，再选化学,2025,597,28849
广东,物理,10026,北京中医药大学,公办本科,北京,北京市,214,首选物理，再选化学,2025,602,24867
广东,物理,10027,北京师范大学,公办本科,北京,北京市,202,首选物理，再选不限,2023,630,1158
广东,物理,10027,北京师范大学-香港浸会大学联合国际学院,公办本科,广东,珠海市,202,首选物理，再选不限,2024,584,30996
